normalized_time,Participant_1493663240_A01890.p,Participant_1496443804_A01890.p
829.16,,25.84
829.17,,35.14
829.19,,50.03
829.21,,65.95
829.22,,77.98
829.24,,82.94
829.25,,80.58
829.27,,73.17
829.28,,64.03
829.3,,55.71
829.31,,48.98
829.33,,42.86
829.35,,35.51
829.36,,25.46
829.38,,12.27
829.39,,-3.33
829.41,,-19.89
829.42,,-35.66
829.44,,-48.95
829.46,,-58.21
829.47,,-62.35
829.49,,-61.14
829.5,,-55.92
829.52,,-49.73
829.53,,-46.62
829.55,,-50.08
829.56,,-61.39
829.58,,-78.64
829.6,,-97.25
829.61,,-111.89
829.63,,-118.68
829.64,,-116.78
829.66,,-108.34
829.67,,-97.12
829.69,,-86.52
829.71,,-78.18
829.72,,-71.76
829.74,,-65.85
829.75,,-59.22
829.77,,-51.81
829.78,,-44.7
829.8,,-39.36
829.81,,-36.84
829.83,,-37.05
829.85,,-38.88
829.86,,-40.78
829.88,,-41.44
829.89,,-40.21
829.91,,-37.25
829.92,,-33.17
829.94,,-28.67
829.96,,-24.42
829.97,,-21.06
829.99,,-19.25
830.0,,-19.65
830.02,,-22.54
830.03,,-27.49
830.05,,-33.19
830.06,,-37.67
830.08,,-38.89
830.1,,-35.45
830.11,,-27.12
830.13,,-14.91
830.14,,-0.65
830.16,,13.74
830.17,,26.84
830.19,,37.99
830.21,,47.2
830.22,,54.53
830.24,,59.79
830.25,,62.43
830.27,,61.83
830.28,,57.76
830.3,,50.8
830.31,,42.15
830.33,,33.23
830.35,,25.09
830.36,,17.99
830.38,,11.46
830.39,,4.72
830.41,,-2.78
830.42,,-10.93
830.44,,-18.91
830.46,,-25.43
830.47,,-29.3
830.49,,-29.88
830.5,,-27.44
830.52,,-23.29
830.53,,-19.52
830.55,,-18.24
830.56,,-20.78
830.58,,-26.82
830.6,,-34.3
830.61,,-40.06
830.63,,-41.09
830.64,,-35.74
830.66,,-24.34
830.67,,-8.99
830.69,,7.55
830.71,,22.91
830.72,,35.82
830.74,,45.98
830.75,,53.4
830.77,,57.8
830.78,,58.45
830.8,,54.59
830.81,,46.12
830.83,,34.02
830.85,,20.21
830.86,,6.95
830.88,,-3.95
830.89,,-11.71
830.91,,-16.59
830.92,,-19.65
830.94,,-22.1
830.96,,-24.85
830.97,,-28.25
830.99,,-32.18
831.0,,-36.24
831.02,,-40.08
831.03,,-43.64
831.05,,-47.12
831.06,,-50.85
831.08,,-54.91
831.1,,-58.84
831.11,,-61.57
831.13,,-61.62
831.14,,-57.6
831.16,,-48.68
831.17,,-34.98
831.19,,-17.42
831.21,,2.57
831.22,,23.46
831.24,,44.0
831.25,,63.13
831.27,,79.81
831.28,,92.89
831.3,,101.35
831.31,,104.6
831.33,,103.01
831.35,,97.78
831.36,,90.49
831.38,,82.46
831.39,,74.08
831.41,,64.83
831.42,,53.88
831.44,,40.81
831.46,,26.16
831.47,,11.43
831.49,,-1.71
831.5,,-12.18
831.52,,-20.07
831.53,,-26.64
831.55,,-33.74
831.56,,-42.88
831.58,,-54.45
831.6,,-67.39
831.61,,-79.31
831.63,,-87.2
831.64,,-88.4
831.66,,-81.53
831.67,,-67.05
831.69,,-47.19
831.71,,-25.19
831.72,,-4.28
831.74,,13.28
831.75,,26.67
831.77,,36.34
831.78,,43.4
831.8,,49.03
831.81,,53.98
831.83,,58.41
831.85,,62.02
831.86,,64.09
831.88,,63.76
831.89,,60.28
831.91,,53.45
831.92,,43.8
831.94,,32.62
831.96,,21.42
831.97,,11.36
831.99,,2.71
832.0,,-5.2
832.02,,-13.5
832.03,,-23.15
832.05,,-34.37
832.06,,-46.7
832.08,,-59.22
832.1,,-71.09
832.11,,-81.62
832.13,,-90.23
832.14,,-96.13
832.16,,-98.21
832.17,,-95.25
832.19,,-86.44
832.21,,-71.78
832.22,,-52.31
832.24,,-30.02
832.25,,-7.29
832.27,,13.54
832.28,,30.6
832.3,,42.82
832.31,,49.89
832.33,,52.13
832.35,,50.35
832.36,,45.7
832.38,,39.55
832.39,,33.42
832.41,,28.98
832.42,,27.67
832.44,,30.28
832.46,,36.47
832.47,,44.51
832.49,,51.78
832.5,,55.63
832.52,,54.49
832.53,,48.51
832.55,,39.32
832.56,,29.13
832.58,,19.51
832.6,,10.78
832.61,,2.1
832.63,,-7.59
832.64,,-18.6
832.66,,-30.02
832.67,,-39.95
832.69,,-46.46
832.71,,-48.42
832.72,,-45.82
832.74,,-39.61
832.75,,-31.05
832.77,,-21.11
832.78,,-10.31
832.8,,1.35
832.81,,13.93
832.83,,27.15
832.85,,40.06
832.86,,51.19
832.88,,58.72
832.89,,61.22
832.91,,58.15
832.92,,50.2
832.94,,39.27
832.96,,27.89
832.97,,18.54
832.99,,12.94
833.0,,11.85
833.02,,14.98
833.03,,21.27
833.05,,29.09
833.06,,36.49
833.08,,41.36
833.1,,41.92
833.11,,37.13
833.13,,27.19
833.14,,13.7
833.16,,-0.72
833.17,,-13.25
833.19,,-21.75
833.21,,-25.55
833.22,,-25.53
833.24,,-23.57
833.25,,-21.64
833.27,,-20.93
833.28,,-21.37
833.3,,-21.78
833.31,,-20.49
833.33,,-16.08
833.35,,-8.07
833.36,,2.9
833.38,,15.26
833.39,,26.98
833.41,,36.33
833.42,,42.34
833.44,,45.06
833.46,,45.44
833.47,,44.71
833.49,,43.78
833.5,,42.71
833.52,,40.84
833.53,,37.16
833.55,,31.13
833.56,,23.06
833.58,,14.06
833.6,,5.71
833.61,,-0.42
833.63,,-2.84
833.64,,-0.09
833.66,,9.14
833.67,,25.3
833.69,,46.97
833.71,,70.48
833.72,,90.58
833.74,,102.5
833.75,,104.13
833.77,,97.16
833.78,,86.29
833.8,,76.72
833.81,,71.49
833.83,,70.12
833.85,,69.38
833.86,,65.61
833.88,,57.02
833.89,,44.58
833.91,,31.23
833.92,,19.98
833.94,,12.25
833.96,,7.52
833.97,,4.08
833.99,,0.29
834.0,,-4.44
834.02,,-9.63
834.03,,-14.39
834.05,,-18.24
834.06,,-21.53
834.08,,-25.5
834.1,,-31.57
834.11,,-40.62
834.13,,-52.39
834.14,,-65.37
834.16,,-77.26
834.17,,-85.72
834.19,,-89.24
834.21,,-87.66
834.22,,-82.17
834.24,,-74.76
834.25,,-67.45
834.27,,-61.47
834.28,,-57.04
834.3,,-53.6
834.31,,-50.49
834.33,,-47.54
834.35,,-45.37
834.36,,-45.08
834.38,,-47.76
834.39,,-53.89
834.41,,-63.01
834.42,,-73.9
834.44,,-84.99
834.46,,-94.86
834.47,,-102.61
834.49,,-108.04
834.5,,-111.47
834.52,,-113.41
834.53,,-114.35
834.55,,-114.48
834.56,,-113.75
834.58,,-112.08
834.6,,-109.61
834.61,,-106.9
834.63,,-104.87
834.64,,-104.44
834.66,,-106.13
834.67,,-109.63
834.69,,-113.77
834.71,,-116.57
834.72,,-115.63
834.74,,-108.57
834.75,,-93.56
834.77,,-69.88
834.78,,-38.29
834.8,,-1.22
834.81,,37.6
834.83,,74.02
834.85,,104.4
834.86,,126.55
834.88,,140.05
834.89,,145.92
834.91,,145.94
834.92,,141.86
834.94,,135.0
834.96,,126.1
834.97,,115.55
834.99,,103.62
835.0,,90.59
835.02,,76.79
835.03,,62.48
835.05,,47.77
835.06,,32.76
835.08,,17.48
835.1,,2.07
835.11,,-13.22
835.13,,-27.99
835.14,,-41.7
835.16,,-53.72
835.17,,-63.31
835.19,,-69.67
835.21,,-72.06
835.22,,-69.97
835.24,,-63.41
835.25,,-53.06
835.27,,-40.13
835.28,,-26.13
835.3,,-12.32
835.31,,0.52
835.33,,12.06
835.35,,22.26
835.36,,30.96
835.38,,37.76
835.39,,42.2
835.41,,44.07
835.42,,43.58
835.44,,41.43
835.46,,38.53
835.47,,35.71
835.49,,33.43
835.5,,31.59
835.52,,29.66
835.53,,26.83
835.55,,22.36
835.56,,15.75
835.58,,7.01
835.6,,-3.32
835.61,,-14.41
835.63,,-25.34
835.64,,-35.47
835.66,,-44.34
835.67,,-51.62
835.69,,-56.74
835.71,,-58.88
835.72,,-57.01
835.74,,-50.29
835.75,,-38.52
835.77,,-22.38
835.78,,-3.33
835.8,,16.7
835.81,,35.87
835.83,,52.9
835.85,,67.16
835.86,,78.63
835.88,,87.73
835.89,,94.97
835.91,,100.92
835.92,,106.17
835.94,,111.14
835.96,,115.97
835.97,,120.26
835.99,,123.29
836.0,,124.23
836.02,,122.74
836.03,,119.34
836.05,,115.4
836.06,,112.59
836.08,,112.06
836.1,,113.88
836.11,,116.79
836.13,,118.86
836.14,,118.21
836.16,,113.82
836.17,,105.73
836.19,,94.94
836.21,,82.83
836.22,,70.69
836.24,,59.47
836.25,,49.58
836.27,,40.89
836.28,,32.83
836.3,,24.42
836.31,,14.58
836.33,,2.46
836.35,,-12.21
836.36,,-28.85
836.38,,-46.01
836.39,,-61.63
836.41,,-73.51
836.42,,-79.93
836.44,,-80.24
836.46,,-75.27
836.47,,-67.22
836.49,,-59.12
836.5,,-53.85
836.52,,-53.09
836.53,,-56.68
836.55,,-62.76
836.56,,-68.74
836.58,,-72.61
836.6,,-73.93
836.61,,-74.04
836.63,,-75.31
836.64,,-80.04
836.66,,-89.29
836.67,,-102.46
836.69,,-117.4
836.71,,-131.34
836.72,,-141.69
836.74,,-146.81
836.75,,-146.21
836.77,,-140.36
836.78,,-130.2
836.8,,-116.79
836.81,,-101.15
836.83,,-84.31
836.85,,-67.5
836.86,,-52.14
836.88,,-39.56
836.89,,-30.53
836.91,,-24.88
836.92,,-21.5
836.94,,-18.86
836.96,,-15.71
836.97,,-11.61
836.99,,-6.89
837.0,,-2.17
837.02,,2.3
837.03,,6.8
837.05,,11.92
837.06,,18.01
837.08,,24.59
837.1,,30.54
837.11,,34.52
837.13,,35.71
837.14,,34.11
837.16,,30.43
837.17,,25.58
837.19,,20.21
837.21,,14.67
837.22,,9.24
837.24,,4.53
837.25,,1.56
837.27,,1.47
837.28,,5.01
837.3,,12.08
837.31,,21.64
837.33,,31.97
837.35,,41.21
837.36,,47.89
837.38,,51.22
837.39,,51.17
837.41,,48.32
837.42,,43.67
837.44,,38.24
837.46,,32.87
837.47,,28.09
837.49,,24.0
837.5,,20.56
837.52,,17.82
837.53,,15.94
837.55,,15.27
837.56,,16.0
837.58,,17.79
837.6,,19.66
837.61,,20.07
837.63,,17.49
837.64,,11.08
837.66,,1.27
837.67,,-10.22
837.69,,-20.69
837.71,,-27.14
837.72,,-27.17
837.74,,-19.48
837.75,,-4.33
837.77,,16.54
837.78,,40.37
837.8,,63.89
837.81,,84.03
837.83,,98.49
837.85,,106.15
837.86,,107.04
837.88,,102.08
837.89,,92.73
837.91,,80.52
837.92,,66.94
837.94,,53.33
837.96,,40.9
837.97,,30.75
837.99,,23.67
838.0,,20.06
838.02,,19.83
838.03,,22.3
838.05,,26.56
838.06,,31.67
838.08,,37.07
838.1,,42.66
838.11,,48.81
838.13,,55.95
838.14,,64.12
838.16,,72.61
838.17,,79.82
838.19,,83.75
838.21,,82.75
838.22,,76.23
838.24,,64.94
838.25,,50.58
838.27,,34.83
838.28,,18.45
838.3,,0.94
838.31,,-19.01
838.33,,-42.38
838.35,,-68.8
838.36,,-96.21
838.38,,-121.44
838.39,,-141.47
838.41,,-154.62
838.42,,-160.98
838.44,,-162.21
838.46,,-160.49
838.47,,-157.6
838.49,,-154.44
838.5,,-151.04
838.52,,-146.99
838.53,,-141.93
838.55,,-135.86
838.56,,-129.15
838.58,,-122.45
838.6,,-116.47
838.61,,-111.82
838.63,,-108.78
838.64,,-107.13
838.66,,-106.1
838.67,,-104.52
838.69,,-100.97
838.71,,-94.17
838.72,,-83.25
838.74,,-67.98
838.75,,-48.86
838.77,,-26.87
838.78,,-3.16
838.8,,21.38
838.81,,46.31
838.83,,71.62
838.85,,97.23
838.86,,122.44
838.88,,145.58
838.89,,164.13
838.91,,175.3
838.92,,176.95
838.94,,168.23
838.96,,149.74
838.97,,123.34
838.99,,91.54
839.0,,56.97
839.02,,22.09
839.03,,-11.04
839.05,,-40.84
839.06,,-66.28
839.08,,-86.89
839.1,,-102.73
839.11,,-114.33
839.13,,-122.51
839.14,,-128.21
839.16,,-132.26
839.17,,-135.07
839.19,,-136.46
839.21,,-135.6
839.22,,-131.34
839.24,,-122.65
839.25,,-109.16
839.27,,-91.26
839.28,,-69.98
839.3,,-46.57
839.31,,-22.3
839.33,,1.56
839.35,,23.75
839.36,,43.06
839.38,,58.74
839.39,,70.89
839.41,,80.63
839.42,,89.65
839.44,,99.33
839.46,,109.79
839.47,,119.57
839.49,,126.15
839.5,,127.16
839.52,,121.45
839.53,,109.81
839.55,,94.59
839.56,,78.75
839.58,,64.76
839.6,,53.82
839.61,,45.78
839.63,,39.56
839.64,,33.94
839.66,,28.24
839.67,,22.7
839.69,,18.35
839.71,,16.59
839.72,,18.58
839.74,,24.75
839.75,,34.81
839.77,,47.98
839.78,,63.33
839.8,,80.13
839.81,,97.82
839.83,,115.83
839.85,,133.5
839.86,,150.16
839.88,,165.43
839.89,,179.43
839.91,,192.63
839.92,,205.43
839.94,,217.52
839.96,,227.75
839.97,,234.57
839.99,,236.78
840.0,,234.33
840.02,,228.54
840.03,,221.68
840.05,,216.1
840.06,,213.16
840.08,,212.56
840.1,,212.25
840.11,,208.87
840.13,,198.86
840.14,,179.59
840.16,,150.54
840.17,,113.73
840.19,,73.49
840.21,,35.31
840.22,,4.39
840.24,,-15.76
840.25,,-24.11
840.27,,-22.04
840.28,,-12.58
840.3,,0.53
840.31,,13.88
840.33,,24.84
840.35,,31.76
840.36,,33.89
840.38,,31.19
840.39,,24.1
840.41,,13.43
840.42,,0.35
840.44,,-14.04
840.46,,-28.93
840.47,,-44.24
840.49,,-60.57
840.5,,-78.66
840.52,,-98.79
840.53,,-120.27
840.55,,-141.6
840.56,,-161.35
840.58,,-179.11
840.6,,-196.0
840.61,,-214.31
840.63,,-236.36
840.64,,-263.25
840.66,,-294.2
840.67,,-326.58
840.69,,-356.63
840.71,,-380.59
840.72,,-395.56
840.74,,-400.13
840.75,,-394.63
840.77,,-381.01
840.78,,-362.23
840.8,,-341.42
840.81,,-320.83
840.83,,-301.13
840.85,,-281.36
840.86,,-259.6
840.88,,-233.91
840.89,,-203.19
840.91,,-167.59
840.92,,-128.41
840.94,,-87.63
840.96,,-47.52
840.97,,-10.34
840.99,,21.82
841.0,,47.25
841.02,,64.89
841.03,,74.54
841.05,,76.92
841.06,,73.46
841.08,,65.91
841.1,,55.93
841.11,,44.75
841.13,,33.11
841.14,,21.29
841.16,,9.43
841.17,,-2.17
841.19,,-12.78
841.21,,-21.08
841.22,,-25.45
841.24,,-24.61
841.25,,-18.26
841.27,,-7.67
841.28,,4.54
841.3,,15.13
841.31,,21.3
841.33,,21.67
841.35,,16.66
841.36,,8.09
841.38,,-1.7
841.39,,-10.74
841.41,,-18.13
841.42,,-24.15
841.44,,-29.99
841.46,,-37.25
841.47,,-47.44
841.49,,-61.44
841.5,,-79.23
841.52,,-99.77
841.53,,-121.15
841.55,,-141.05
841.56,,-157.3
841.58,,-168.53
841.6,,-174.38
841.61,,-175.47
841.63,,-172.9
841.64,,-167.68
841.66,,-160.06
841.67,,-149.43
841.69,,-134.51
841.71,,-113.99
841.72,,-87.25
841.74,,-54.81
841.75,,-18.31
841.77,,20.01
841.78,,57.98
841.8,,94.16
841.81,,128.01
841.83,,159.55
841.85,,188.91
841.86,,215.87
841.88,,239.76
841.89,,259.57
841.91,,274.24
841.92,,282.76
841.94,,284.06
841.96,,276.97
841.97,,260.31
841.99,,233.39
842.0,,196.6
842.02,,151.95
842.03,,102.84
842.05,,53.39
842.06,,7.28
842.08,,-33.42
842.1,,-68.61
842.11,,-99.79
842.13,,-128.96
842.14,,-157.21
842.16,,-183.76
842.17,,-205.94
842.19,,-220.02
842.21,,-222.75
842.22,,-212.69
842.24,,-190.85
842.25,,-160.36
842.27,,-125.34
842.28,,-89.74
842.3,,-56.5
842.31,,-27.49
842.33,,-3.82
842.35,,13.84
842.36,,25.25
842.38,,30.9
842.39,,32.23
842.41,,31.46
842.42,,30.98
842.44,,32.38
842.46,,35.93
842.47,,40.72
842.49,,45.26
842.5,,48.38
842.52,,49.69
842.53,,49.51
842.55,,48.47
842.56,,47.14
842.58,,45.73
842.6,,44.3
842.61,,42.96
842.63,,42.02
842.64,,41.82
842.66,,42.57
842.67,,44.13
842.69,,46.12
842.71,,48.21
842.72,,50.46
842.74,,53.36
842.75,,57.58
842.77,,63.38
842.78,,70.07
842.8,,75.95
842.81,,78.61
842.83,,75.93
842.85,,66.96
842.86,,52.48
842.88,,34.72
842.89,,16.48
842.91,,-0.06
842.92,,-13.94
842.94,,-25.51
842.96,,-35.84
842.97,,-45.92
842.99,,-56.25
843.0,,-66.77
843.02,,-77.13
843.03,,-86.84
843.05,,-95.41
843.06,,-102.29
843.08,,-107.02
843.1,,-109.57
843.11,,-110.57
843.13,,-111.17
843.14,,-112.41
843.16,,-114.32
843.17,,-115.35
843.19,,-112.58
843.21,,-102.85
843.22,,-84.13
843.24,,-56.84
843.25,,-23.88
843.27,,10.2
843.28,,40.72
843.3,,64.3
843.31,,79.64
843.33,,87.43
843.35,,89.62
843.36,,88.65
843.38,,86.54
843.39,,84.54
843.41,,83.0
843.42,,81.43
843.44,,78.81
843.46,,73.99
843.47,,66.21
843.49,,55.57
843.5,,43.18
843.52,,30.87
843.53,,20.47
843.55,,13.15
843.56,,8.81
843.58,,6.15
843.6,,3.16
843.61,,-2.1
843.63,,-10.76
843.64,,-22.59
843.66,,-36.05
843.67,,-48.66
843.69,,-57.7
843.71,,-61.05
843.72,,-57.79
843.74,,-48.48
843.75,,-34.88
843.77,,-19.17
843.78,,-3.2
843.8,,11.94
843.81,,25.81
843.83,,38.17
843.85,,48.4
843.86,,55.66
843.88,,59.12
843.89,,58.53
843.91,,54.49
843.92,,48.26
843.94,,41.26
843.96,,34.46
843.97,,28.13
843.99,,21.76
844.0,,14.33
844.02,,4.64
844.03,,-8.42
844.05,,-25.54
844.06,,-46.71
844.08,,-71.15
844.1,,-97.41
844.11,,-123.57
844.13,,-147.5
844.14,,-166.93
844.16,,-179.52
844.17,,-183.04
844.19,,-175.85
844.21,,-157.62
844.22,,-129.87
844.24,,-95.96
844.25,,-60.28
844.27,,-26.98
844.28,,1.18
844.3,,23.27
844.31,,39.83
844.33,,52.17
844.35,,61.66
844.36,,69.49
844.38,,76.9
844.39,,85.23
844.41,,95.79
844.42,,109.2
844.44,,124.8
844.46,,140.47
844.47,,153.19
844.49,,160.12
844.5,,159.73
844.52,,152.42
844.53,,140.22
844.55,,125.99
844.56,,112.29
844.58,,100.49
844.6,,90.54
844.61,,81.14
844.63,,70.57
844.64,,57.47
844.66,,41.5
844.67,,23.71
844.69,,6.31
844.71,,-7.93
844.72,,-16.44
844.74,,-17.59
844.75,,-11.09
844.77,,2.05
844.78,,19.79
844.8,,39.79
844.81,,59.77
844.83,,77.98
844.85,,93.37
844.86,,105.55
844.88,,114.66
844.89,,121.08
844.91,,125.1
844.92,,126.7
844.94,,125.64
844.96,,121.78
844.97,,115.39
844.99,,107.33
845.0,,98.82
845.02,,91.14
845.03,,85.18
845.05,,81.25
845.06,,79.14
845.08,,78.29
845.1,,77.91
845.11,,77.07
845.13,,74.9
845.14,,70.82
845.16,,65.07
845.17,,59.01
845.19,,55.02
845.21,,55.74
845.22,,63.1
845.24,,77.5
845.25,,97.61
845.27,,120.92
845.28,,144.61
845.3,,166.37
845.31,,184.72
845.33,,198.76
845.35,,207.71
845.36,,210.61
845.38,,206.4
845.39,,194.35
845.41,,174.56
845.42,,148.2
845.44,,117.46
845.46,,85.11
845.47,,53.99
845.49,,26.49
845.5,,4.16
845.52,,-12.51
845.53,,-23.94
845.55,,-31.01
845.56,,-34.55
845.58,,-34.89
845.6,,-31.84
845.61,,-25.11
845.63,,-14.79
845.64,,-1.65
845.66,,12.92
845.67,,27.51
845.69,,41.27
845.71,,54.08
845.72,,66.36
845.74,,78.39
845.75,,89.65
845.77,,98.73
845.78,,103.64
845.8,,102.55
845.81,,94.43
845.83,,79.31
845.85,,58.09
845.86,,32.04
845.88,,2.48
845.89,,-29.42
845.91,,-62.34
845.92,,-94.45
845.94,,-123.16
845.96,,-145.37
845.97,,-158.01
845.99,,-159.05
846.0,,-148.17
846.02,,-126.91
846.03,,-98.22
846.05,,-65.4
846.06,,-31.0
846.08,,3.64
846.1,,38.25
846.11,,72.87
846.13,,107.04
846.14,,139.45
846.16,,168.3
846.17,,191.93
846.19,,209.38
846.21,,220.52
846.22,,225.55
846.24,,224.52
846.25,,217.07
846.27,,202.78
846.28,,181.81
846.3,,155.44
846.31,,126.08
846.33,,96.72
846.35,,69.99
846.36,,47.47
846.38,,29.26
846.39,,14.22
846.41,,0.43
846.42,,-14.16
846.44,,-31.14
846.46,,-51.27
846.47,,-74.38
846.49,,-99.58
846.5,,-125.65
846.52,,-151.64
846.53,,-177.17
846.55,,-202.55
846.56,,-228.58
846.58,,-256.38
846.6,,-287.15
846.61,,-321.81
846.63,,-360.5
846.64,,-401.9
846.66,,-442.62
846.67,,-477.46
846.69,,-500.45
846.71,,-506.66
846.72,,-493.92
846.74,,-463.56
846.75,,-419.75
846.77,,-367.76
846.78,,-312.2
846.8,,-256.04
846.81,,-200.98
846.83,,-148.68
846.85,,-101.8
846.86,,-63.98
846.88,,-38.7
846.89,,-27.67
846.91,,-29.67
846.92,,-40.8
846.94,,-55.77
846.96,,-69.66
846.97,,-79.28
846.99,,-83.71
847.0,,-83.78
847.02,,-81.2
847.03,,-77.76
847.05,,-74.85
847.06,,-73.36
847.08,,-73.68
847.1,,-75.82
847.11,,-79.48
847.13,,-84.29
847.14,,-89.89
847.16,,-95.92
847.17,,-101.8
847.19,,-106.4
847.21,,-108.11
847.22,,-105.14
847.24,,-96.28
847.25,,-81.4
847.27,,-61.57
847.28,,-38.67
847.3,,-14.78
847.31,,8.39
847.33,,29.64
847.35,,48.16
847.36,,63.41
847.38,,75.13
847.39,,83.58
847.41,,89.53
847.42,,93.93
847.44,,97.39
847.46,,99.83
847.47,,100.72
847.49,,99.64
847.5,,97.02
847.52,,94.02
847.53,,91.95
847.55,,91.16
847.56,,90.54
847.58,,87.83
847.6,,80.77
847.61,,68.34
847.63,,51.24
847.64,,31.33
847.66,,10.42
847.67,,-10.61
847.69,,-31.72
847.71,,-52.78
847.72,,-72.44
847.74,,-87.87
847.75,,-95.54
847.77,,-92.72
847.78,,-78.94
847.8,,-56.38
847.81,,-29.16
847.83,,-1.93
847.85,,21.49
847.86,,38.97
847.88,,50.09
847.89,,55.67
847.91,,57.12
847.92,,55.89
847.94,,53.04
847.96,,49.07
847.97,,43.96
847.99,,37.33
848.0,,28.94
848.02,,19.08
848.03,,8.99
848.05,,0.63
848.06,,-3.76
848.08,,-2.53
848.1,,4.69
848.11,,16.55
848.13,,30.26
848.14,,42.32
848.16,,49.67
848.17,,50.65
848.19,,45.57
848.21,,36.56
848.22,,26.9
848.24,,19.85
848.25,,17.62
848.27,,20.69
848.28,,27.73
848.3,,36.14
848.31,,43.08
848.33,,46.39
848.35,,45.25
848.36,,40.22
848.38,,32.8
848.39,,24.79
848.41,,17.68
848.42,,12.36
848.44,,9.09
848.46,,7.62
848.47,,7.34
848.49,,7.44
848.5,,7.13
848.52,,5.74
848.53,,3.12
848.55,,-0.32
848.56,,-3.62
848.58,,-5.83
848.6,,-6.48
848.61,,-6.02
848.63,,-5.84
848.64,,-7.57
848.66,,-12.14
848.67,,-18.82
848.69,,-25.03
848.71,,-27.01
848.72,,-21.35
848.74,,-6.41
848.75,,16.92
848.77,,45.49
848.78,,75.06
848.8,,101.46
848.81,,121.66
848.83,,133.95
848.85,,137.99
848.86,,134.72
848.88,,126.06
848.89,,114.45
848.91,,101.99
848.92,,89.36
848.94,,75.3
848.96,,57.07
848.97,,31.95
848.99,,-0.79
849.0,,-38.78
849.02,,-76.93
849.03,,-109.31
849.05,,-131.47
849.06,,-142.04
849.08,,-142.9
849.1,,-137.96
849.11,,-131.42
849.13,,-126.38
849.14,,-124.21
849.16,,-124.75
849.17,,-126.68
849.19,,-128.23
849.21,,-127.43
849.22,,-122.52
849.24,,-112.4
849.25,,-96.86
849.27,,-76.86
849.28,,-54.33
849.3,,-31.66
849.31,,-10.85
849.33,,7.12
849.35,,22.62
849.36,,36.95
849.38,,51.63
849.39,,67.44
849.41,,83.9
849.42,,99.48
849.44,,112.21
849.46,,120.73
849.47,,124.77
849.49,,125.12
849.5,,122.98
849.52,,119.28
849.53,,114.29
849.55,,107.71
849.56,,99.09
849.58,,88.17
849.6,,74.95
849.61,,59.48
849.63,,41.86
849.64,,22.23
849.66,,1.19
849.67,,-19.93
849.69,,-39.12
849.71,,-54.01
849.72,,-62.62
849.74,,-63.95
849.75,,-58.42
849.77,,-47.63
849.78,,-33.99
849.8,,-20.04
849.81,,-7.86
849.83,,1.24
849.85,,6.89
849.86,,9.49
849.88,,9.79
849.89,,8.48
849.91,,5.94
849.92,,2.24
849.94,,-2.64
849.96,,-8.5
849.97,,-14.66
849.99,,-19.99
850.0,,-23.17
850.02,,-23.06
850.03,,-18.96
850.05,,-10.77
850.06,,0.89
850.08,,14.75
850.1,,29.04
850.11,,41.77
850.13,,51.17
850.14,,56.26
850.16,,57.1
850.17,,54.93
850.19,,51.76
850.21,,49.72
850.22,,50.55
850.24,,55.11
850.25,,63.12
850.27,,73.3
850.28,,83.49
850.3,,91.06
850.31,,93.58
850.33,,89.5
850.35,,78.69
850.36,,62.61
850.38,,43.88
850.39,,25.34
850.41,,9.16
850.42,,-3.67
850.44,,-13.38
850.46,,-20.84
850.47,,-26.93
850.49,,-32.13
850.5,,-36.41
850.52,,-39.53
850.53,,-41.37
850.55,,-42.01
850.56,,-41.71
850.58,,-40.85
850.6,,-39.83
850.61,,-39.04
850.63,,-38.71
850.64,,-38.56
850.66,,-37.44
850.67,,-33.23
850.69,,-23.35
850.71,,-5.78
850.72,,19.69
850.74,,50.88
850.75,,83.59
850.77,,112.76
850.78,,134.21
850.8,,145.66
850.81,,146.98
850.83,,139.6
850.85,,125.62
850.86,,107.09
850.88,,85.84
850.89,,63.54
850.91,,41.63
850.92,,21.19
850.94,,2.58
850.96,,-14.61
850.97,,-31.21
850.99,,-47.9
851.0,,-64.8
851.02,,-81.26
851.03,,-96.35
851.05,,-109.31
851.06,,-119.98
851.08,,-128.81
851.1,,-136.38
851.11,,-142.84
851.13,,-147.67
851.14,,-149.7
851.16,,-147.5
851.17,,-139.88
851.19,,-126.43
851.21,,-107.68
851.22,,-85.24
851.24,,-61.51
851.25,,-39.02
851.27,,-19.68
851.28,,-4.07
851.3,,8.9
851.31,,21.51
851.33,,36.11
851.35,,54.01
851.36,,74.61
851.38,,95.63
851.39,,114.1
851.41,,127.57
851.42,,135.01
851.44,,136.85
851.46,,134.38
851.47,,129.03
851.49,,121.84
851.5,,113.35
851.52,,103.69
851.53,,92.73
851.55,,80.0
851.56,,64.71
851.58,,45.89
851.6,,22.92
851.61,,-3.84
851.63,,-32.62
851.64,,-60.44
851.66,,-83.78
851.67,,-99.71
851.69,,-106.73
851.71,,-105.26
851.72,,-97.37
851.74,,-86.05
851.75,,-74.31
851.77,,-64.38
851.78,,-57.32
851.8,,-53.04
851.81,,-50.75
851.83,,-49.41
851.85,,-48.32
851.86,,-47.23
851.88,,-46.34
851.89,,-46.02
851.91,,-46.31
851.92,,-46.54
851.94,,-45.26
851.96,,-40.56
851.97,,-30.88
851.99,,-15.83
852.0,,3.41
852.02,,24.25
852.03,,43.53
852.05,,58.51
852.06,,67.85
852.08,,71.96
852.1,,72.65
852.11,,72.27
852.13,,72.72
852.14,,74.7
852.16,,77.53
852.17,,79.52
852.19,,78.84
852.21,,74.41
